path	Transcription
../resampled_audio/re_LJ018-0276.wav	the first plot was against mr harry emmanuel but he escaped and the attempt was made upon loudon and ryder
../resampled_audio/re_LJ044-0144.wav	interest in cuba
../resampled_audio/re_LJ004-0044.wav	several bishops and a number of members of the house of commons including mr manners sutton
../resampled_audio/re_LJ033-0121.wav	the distance between the point on the seat and the door was  inches
../resampled_audio/re_LJ016-0047.wav	but the worst part of the business was to jump from this irksome foothold of the iron grating on to the top of the building just mentioned
../resampled_audio/re_LJ023-0052.wav	it is the american people themselves who want the furrow plowed
../resampled_audio/re_LJ026-0045.wav	eg a bean plant with a higher animal eg frog or even man
../resampled_audio/re_LJ004-0012.wav	was in several places merely temporary
../resampled_audio/re_LJ039-0023.wav	i remember that i held him we actually struggled for several minutes and then he quieted down end quote
../resampled_audio/re_LJ031-0111.wav	the elliptical wound in the governor's back located slightly to the left of the governor's right armpit approximately fiveeighths inch a centimeter and a half
../resampled_audio/re_LJ010-0133.wav	and catching sight of the coffins ranged around the gallows he smiled at the show with contemptuous indifference
../resampled_audio/re_LJ019-0262.wav	the jail authorities often gave the highest possibly undue importance to the value of remunerative employment
../resampled_audio/re_LJ027-0111.wav	usually indeed a considerable number
../resampled_audio/re_LJ022-0066.wav	will not only help to guard the individual in future periods of layoff against dependence upon relief
../resampled_audio/re_LJ042-0032.wav	and of his initial commitment to that country can best be understood however in the context
../resampled_audio/re_LJ042-0051.wav	and what i observed plus my marxist learning brought me here to the soviet union
../resampled_audio/re_LJ016-0183.wav	the story goes that about 
../resampled_audio/re_LJ021-0138.wav	with justice for all those willing to use these agencies whenever their voluntary bargaining fails to produce a necessary agreement
../resampled_audio/re_LJ014-0313.wav	in this way he obtained vast sums from several firms and one to which he was indebted upwards of  subsequently stopped payment
../resampled_audio/re_LJ040-0039.wav	he had a great hostility toward his environment whatever it happened to be
../resampled_audio/re_LJ016-0355.wav	mackay's fortitude which had been great
../resampled_audio/re_LJ005-0281.wav	that the greatest mischief followed from the intercourse which was still permitted in so many prisons to use its words
../resampled_audio/re_LJ016-0238.wav	just to steady their legs a little in other words to add his weight to that of the hanging bodies
../resampled_audio/re_LJ006-0200.wav	the newsman had free access to the prison he passed in unsearched and unexamined and unaccompanied by an officer
../resampled_audio/re_LJ011-0272.wav	the coach immediately drove off mr gee entered the house asked for mr heath was told he would find him in the back kitchen at breakfast
../resampled_audio/re_LJ042-0134.wav	the psychological effects of that change must have been highly unsettling it should be remembered
../resampled_audio/re_LJ024-0086.wav	the court itself can best undo what the court has done
../resampled_audio/re_LJ025-0111.wav	but has the advance of biology simply tended to break down old distinctions without establishing new ones
../resampled_audio/re_LJ022-0192.wav	they contemplate the enrichment of our national life
../resampled_audio/re_LJ024-0105.wav	to block the amendment although i would be awfully glad to help get some other kind of amendment ratified
../resampled_audio/re_LJ047-0127.wav	on august   bureau headquarters instructed the new orleans and dallas field offices
../resampled_audio/re_LJ002-0169.wav	he had been in the employ of a cornchandler at islington and went into london with his master's cart and horse
../resampled_audio/re_LJ015-0249.wav	the theft was discovered at boulogne when the boxes were found not to weigh exactly what they ought but no clue was obtained to the thieves
../resampled_audio/re_LJ001-0049.wav	after his death in the fourteen eighties or at least by  printing in venice had declined very much
../resampled_audio/re_LJ031-0120.wav	while the second operation was in progress
../resampled_audio/re_LJ001-0026.wav	on the whole the type of this book may be considered the neplusultra of gothic type
../resampled_audio/re_LJ019-0204.wav	a serious effort was made to reconstruct newgate
../resampled_audio/re_LJ022-0032.wav	to go fishing or back home to hyde park so that i can have a chance to think quietly about the country as a whole
../resampled_audio/re_LJ014-0196.wav	by his identification by cope in westminster hospital who survived long enough to make a formal deposition before mr jardine
../resampled_audio/re_LJ046-0245.wav	other agencies occasionally provided information to the secret service concerning potentially dangerous political groups
../resampled_audio/re_LJ050-0267.wav	between secretary dillon and donald f hornig special assistant to the president for science and technology is a useful effort in the right direction
../resampled_audio/re_LJ018-0112.wav	it was one of these glendinning who had allowed himself to be utilized for some time in this way whose capture led to the breaking up of the gang
../resampled_audio/re_LJ030-0031.wav	secret service agents formed a cordon to keep the press and photographers from impeding their passage and scanned the crowd for threatening movements
../resampled_audio/re_LJ045-0078.wav	oswald read the letter but refused to believe that it was sincere even though his wife insisted to him that it was
../resampled_audio/re_LJ034-0067.wav	oswald's presence on sixth floor approximately  minutes before the assassination
../resampled_audio/re_LJ003-0043.wav	and it was not ready to relieve newgate till late in 
../resampled_audio/re_LJ010-0064.wav	upon the old man and the old woman as they styled the mansion house and the bank of england
../resampled_audio/re_LJ027-0117.wav	now here again the former theory appears to be triumphant over the latter says romanes
../resampled_audio/re_LJ049-0166.wav	although the fbi is not charged with the physical protection of the president it does have an assignment as do other government agencies
../resampled_audio/re_LJ016-0005.wav	year after year prisoners determined to get free and occasionally succeeded in their efforts
../resampled_audio/re_LJ042-0130.wav	shortly thereafter less than  months after his defection about  weeks before he met marina prusakova
../resampled_audio/re_LJ022-0025.wav	but that it is being done in spite of the few who seek to confuse them and to profit by their confusion
../resampled_audio/re_LJ010-0005.wav	taking in preference those which are typical and invested with peculiar interest it is somewhat remarkable that a marked change soon comes over the calendar
